description,time,author,title 
"发信人: sas3608 (sas), 信区: Intern , 标  题: 【实习】【SAS】翻译实习生 , 发信站: 水木社区 (Thu May 11 11:39:00 2017), 站内 ,  , , , 简历请发送至,,, 并注明Interns in SAS及学校名称 ,  ,  , Localization Translator Intern　本地化翻译实习生 ,  , Duties: , o         Gather all source files to be translated.  , o        Translate software resource file , o         Create translation kit for translator. , o         Terminology and Translation Memory management. ,  , Requirements: , o         Bachelor or Master’s candidate Undergraduate 2016/2017 in quantitative field, preferably Computer Science or English Literature. , o         Experience of localization/Translation industry. , o         Experience of CAT tools (Transit preferred). ,  ,  ,  , 关于SAS  www.sas.com.cn , 连继10年入选中国最佳雇主名单，连续16年入选《财富》杂志全球“百佳雇主”名单 ,  , 关于SAS  ,  , SAS是全球商业智能和分析软件与服务领袖。全球60,000多家企业都在通过SAS软件对数据进行深入挖掘，帮助企业更快、更准确地进行业务决策；与客户和供应商建立更具盈利性的关系；遵守政府法规；在研究上取得重大突破；对产品和流程加以完善；从而改进企业绩效。只有SAS在综合的企业智能平台 内提供一流的数据整合、存储、分析和商业智能应用。自1976年以来，SAS一直向全球客户提供"" THE POWER TO KNOW(R) ""。 , 客户统计数字  ,  , 业务范围覆盖的国家  , SAS的客户遍及全球134个国家。 , 全球客户总数  , 全球约60,000个企业、政府和大学都是SAS客户。 , SAS主要客户：  , 在2011年《财富》全球500强企业前100名企业中，有90家是SAS客户 , 财务统计数字  ,  , 全球销售收入  , 2012年销售收入：28.7亿美元 , 用于研发的再投资  , 2012年研发投资：占销售收入的25% , 员工统计数字  ,  , 全球员工数量  , 总共有员工13,000名 , 按地理区域细分  , o    美国：6,409  ,      全球总部（北卡罗来纳州卡莉） 4,920  , o    加拿大：298  , o    拉丁美洲：388  , o    欧洲、中东和非洲：3,571  , o    亚太地区：2,035 , 其它统计数字  ,  , o    公司成立年份：1976  , o    SAS是全球最大的私人软件公司（预打包软件）。  , o    SAS在全球设有400多个办事处。  , o    SAS在全球拥有800多家合作伙伴 ,  , -- ,  , ",1494473940,"发信人: sas3608 (sas), 信区: Intern ", 标  题: 【实习】【SAS】翻译实习生 
"发信人: Yescw (Yes崇文), 信区: Intern , 标  题: 【实习】【京东集团】人力资源实习生（招聘方向） , 发信站: 水木社区 (Thu May 11 11:35:53 2017), 站内 ,  ,  , 工作地点：北京市朝阳区北辰世纪中心A座（近国家会议中心） , 实习天数：5天/周优先 , 实习周期：三个月以上 , 岗位职责： , 1、协助招聘负责人完成技术部门的日常招聘工作； , 2、与候选人进行面试邀约，并跟进面试安排； , 3、协助与业务部门的日常沟通 , 4、负责职位发布，日常简历筛选和下载； , 5、跟进候选人的入职情况； , 6、完成招聘负责人交代的其他事宜。 , 任职要求： , 1、人力资源、行政管理等相关专业最佳，兴趣浓厚者也非常欢迎； , 2、责任心强、主动性高、有耐心； , 3、大三在读、大四保研、研一、研二、能尽快入职者优先； , 4、熟练掌握excel等办公软件； , 5、暑假实习每周最好保证5天，实习三个月以上。 ,  , 简历投递至：shichongwen@jd.com ,  ,  ,  , -- ,  , ",1494473753,"发信人: Yescw (Yes崇文), 信区: Intern ", 标  题: 【实习】【京东集团】人力资源实习生（招聘方向） 
"发信人: Cogentbj (Cogentbj), 信区: Intern , 标  题: Cogent北京研发中心招聘—美工设计实习生 , 发信站: 水木社区 (Thu May 11 11:13:47 2017), 站内 ,  ,  , 工作内容： , 1、 负责软件界面和图标的美术设计、创意工作和制作工作 , 2、 根据各种相关软件的用户群，提出构思新颖、有高度吸引力的创意设计 , 3、 对页面进行优化，使用户操作更趋于人性化 , 工作需求 , 1、熟练掌握 Photoshop，Illustrator 设计软件 , 2、具有良好的美术功底及审美能力 , 3、工作细致、严谨、责任心强，热爱设计 , 4、良好的沟通能力 ,  , 学历要求： , 本科及本科以上学历 ,  , 薪资待遇： , 150元/天+午餐餐补 , 简历请发至：hli16@mmm.com , 联系电话：010-82551288-5158 , 工作地点：北京市海淀区北四环西路58号理想国际大厦708 , -- ,  , ",1494472427,"发信人: Cogentbj (Cogentbj), 信区: Intern ", 标  题: Cogent北京研发中心招聘—美工设计实习生 
"发信人: rainfate (rainfate), 信区: Intern , 标  题: [实习生] 上海-上海钛捷信息科技有限公司-产品助理实习生 , 发信站: 水木社区 (Thu May 11 11:38:51 2017), 站内 ,  , , ,  上海钛捷信息科技有限公司是一家B2B互联网公司， 成立于2016年。依托钛马集团在车联网领域技术领先优势及前后装市场独特资源，致力于打造跨品牌、跨区域的汽车分时租赁市场的竞合生态圈。 ,  ,  钛捷推崇“惠人达己，合作共赢”的经营理念，创造性地以联盟运营模式，运用大数据技术提升分时租赁车辆投放均衡度，提高分时租赁企业的运营效率，改善租户体验，推动汽车分时租赁行业的快速发展。 ,  ,  钛捷欢迎每一位有活力有冲劲的年轻人加入，在这里你可以与我们一起深度参与到新能源汽车分时租赁的项目当中，与我们一起经历每一次与合作伙伴的业务拓展，产品迭代，从需求的讨论到产品设计到开发到版本更新和运营，你都有机会深度参与。我们希望打造一个平等、自由、专业的团队，努力使每个人在钛捷都可以得到能力的最大发挥，我们也希望你可以在自己的领域内独当一面，并且与团队充分协作。 ,  ,  车联网是一个蒸蒸日上的行业，汽车是继手机之后的另一大计算平台和应用载体，希望有志于在车联网行业发展的年轻人加入钛捷。 , 公司网站：www.tjtech.cc ,  , , , 岗位职责： , 1.协助项目经理/产品经理进行日常项目资料的整理及编写, 项目文档整理; , 2.安排项目相关会议，整理会议记录，跟踪会议讨论并落实； , 3.书写竞品分析报告，产品说明书，软著申请材料等； ,  , 岗位要求： , 1.耐心、细心，责任心强，沟通能力好 , 2.工作有条理性、计划性，亲和力强，执行能力及沟通协调能力强，团队协作精神好； , 3.热爱移动互联网产品，手机重度用户 , 4.当前处于大学二年级或三年级 ,  , , , 上海市，徐汇区 ,  , , , 70-100元/天 ,  , , , jobs[at]tjtech.cc (请替换[at]为@) , -- ,  , ",1494473931,"发信人: rainfate (rainfate), 信区: Intern ", 标  题: [实习生] 上海-上海钛捷信息科技有限公司-产品助理实习生 
"发信人: yueguangshi (月光石), 信区: Intern , 标  题: 国家级项目实习生招聘（大数据技术与矿产预测评价方向） , 发信站: 水木社区 (Thu May 11 11:13:33 2017), 站内 ,  , 中国地质调查局发展研究中心隶属于国土资源部，是中国地质调查局的正局级直属事业单位，是地调局信息化建设的牵头单位和龙头单位，是国土资源部地质信息技术重点实验室的依托单位。现因研究需要招聘以下方向实习生各1-2人。 ,  , 岗位职责：依托基于“地质云”平台的深部找矿知识挖掘（国家重点研发计划）、地质大数据与信息服务工程（国家地质矿产评价专项）、地质大数据技术研究与应用（国土资源公益行业专项）等项目，协助项目负责人开展相关研究与开发工作。 ,  , 1.方向一：矿产预测评价研究（1-2人） , 主要参与工作内容： , （1）    面向矿产预测评价的多源信息提取； , （2）    基于机器学习的矿产预测评价研究； , （3）    参与项目安排的其他相关工作。 ,  , 2.方向二：地质大数据技术研究（1-2人） , 主要参与工作内容： , （1）    参与基于Hadoop/Spark地质大数据关键技术研究； , （2）    参与地质大数据分析挖掘平台构建及关键技术研究； , （3）    参与项目安排的其他相关工作。 ,  ,     , 待遇：按照事业单位实习生统一规定。具体面议。 ,     , 联系：请将简历发送至git2017@qq.com，合适的，我们会联系面试。 ,  , -- ,  , ",1494472413,"发信人: yueguangshi (月光石), 信区: Intern ", 标  题: 国家级项目实习生招聘（大数据技术与矿产预测评价方向） 
"发信人: QQ103 (QQ103), 信区: Intern , 标  题: 【北京聊猫科技招聘实习生】【产品】【运营】【泰语编辑】 , 发信站: 水木社区 (Thu May 11 11:07:38 2017), 站内 ,  , 内容运营实习生 , 职位描述：  , 1. 寻找和筛选优质视频、音乐，监控海外热点有趣的视频内容；  , 2. 扩展、维护视频内容。  ,  , 职位要求：  , 1、热爱海外文化，喜欢泡在海外社交平台，善于发现新鲜事物，对各类视频内容较为了解； , 2、英文达到四级水平以上，有较强听译能力加分 , 3、对互联网行业充满激情，以结果达成为导向，乐于沟通，能高效率完成工作 ,  , 如果你有FB、Instagram、Snapchat等海外社交平台账号或者知乎、豆瓣、博客、公众号等ID ，也请邮件注明，方便我们更快更好了解你。 ,  ,  ,  , 产品运营实习生 , 职位描述： , 1、分析汇总app用户的产品bug问题、产品体验问题，整理输出给技术人员并跟进解决； , 2、负责app英语用户的日常反馈回复，通过用户反馈帮助产品改善。 ,  , 职位要求： , 1、深入理解产品需求是来自用户，对用户反馈的产品问题有敏感性； , 2、沟通推动能力较强，认同对结果负责的工作方式； , 3、英语熟练，善于沟通协作。 ,  ,  ,  , 运营实习生 , 职位描述： , 1、审核用户提交发布的内容信息； , 2、回复并收集泰国用户对产品的各项反馈。 ,  , 职位要求： , 1、泰语专业； , 2、执行能力强，善于沟通协作，做事讲究效率； , 3、对互联网行业感兴趣，喜欢和用户沟通。 ,  ,  , 同学，如果你对海外社交APP感兴趣，有创业梦想，有激情，就来加入我们团队！ ,  , 坐标北京望京 有意请投简历至：yuqing_103@163.com ,  ,  , -- ,  , ",1494472058,"发信人: QQ103 (QQ103), 信区: Intern ", 标  题: 【北京聊猫科技招聘实习生】【产品】【运营】【泰语编辑】 
"发信人: ryansering (R), 信区: Intern , 标  题: 【实习】中信证券研究部招聘TMT行业研究实习生 , 发信站: 水木社区 (Thu May 11 11:00:51 2017), 站内 ,  , 中信证券研究业务定位于向机构投资者提供研究服务的卖方研究机构。目前拥有百余人的研究团队，分布于北京、上海、香港、深圳四地，研究覆盖了国民经济所涉及到的几乎所有领域。               ,    , 招聘部门：研究部       , 岗位名称：TMT行业研究实习生               ,    , 工作地点：北京市朝阳区亮马桥路48号中信证券大厦               ,    , 岗位职责：       , 1、对TMT行业重点领域（人工智能、物联网、云计算、大数据等）进行研究与跟踪      , 2、深入进行行业与上市公司分析，把握行业变化趋势.挖掘投资价值，提出投资建议       , 3、及时跟踪行业、公司各方面信息，并对其产生的影响作出判断和投资建议       , 4、收集整理TMT行业的相关数据，协助研究员其他工作               ,    , 任职要求：       , 1、对TMT行业投资研究有热情，责任心一定要强，工作细致认真      , 2、每周工作时间不少于四天（可灵活坐班），实习需保证至少四个月，能长期实习的优先，不能满足时间要求的请勿投递  , 3、良好的逻辑分析能力、判断能力和表达能力；热爱投资分析工作，精力充沛      , 4、2018年及之后毕业的重点高校硕士以上学生（大四保研亦可），有TMT相关专业背景及良好的财务知识者优先，表现优异的同学有机会在寒暑假实习等校招流程中进行推荐             ,    ,    , 有意者请将简历发送至：citicstmt@163.com，邮件和简历请以""应聘行研实习生-姓名-拟毕业年份-研究生所在学校-专业-本科所在学校-本科专业”命名，如有以前写过的相关研究报告可以一同附上。通过简历初步筛选的同学会收到进一步面试通知   , -- ,  , ",1494471651,"发信人: ryansering (R), 信区: Intern ", 标  题: 【实习】中信证券研究部招聘TMT行业研究实习生 
"发信人: sas3608 (sas), 信区: Intern , 标  题: 【实习】【SAS】解决方案部署 实习生 , 发信站: 水木社区 (Thu May 11 11:38:30 2017), 站内 ,  , , , 简历请发送至,,, 并注明Interns in SAS及学校名称 ,  ,  , 解决方案部署  实习生 , Solution Deployment Interns    ,  , Responsibilities:   , The job is to work as an expert to deploy and verify SAS solutions and products for European and Asian customers.  ,  , Duties: , o    Perform SAS solutions and products deployment service for global customers in various international environments. , o    Work closely with U.S and India R&D teams to solve problem during deploying process.  , o    Perform troubleshooting and researching into deployment problems and defects.  , o    Design and implement test plan, procedure, and documentation. ,  , Qualifications: , o    Master’s or bachelor candidate Undergraduate 2017, Majors in Computer Science or related fields. , o    Have knowledge of Windows, Linux operation system and network. , o    Have knowledge of Oracle, SQLServer, MySql database. , o    Good command of English on reading and writing. , o    Good communication skills, excellent team worker. , 关于SAS  www.sas.com.cn , 连继10年入选中国最佳雇主名单，连续16年入选《财富》杂志全球“百佳雇主”名单 ,  , 关于SAS  ,  , SAS是全球商业智能和分析软件与服务领袖。全球60,000多家企业都在通过SAS软件对数据进行深入挖掘，帮助企业更快、更准确地进行业务决策；与客户和供应商建立更具盈利性的关系；遵守政府法规；在研究上取得重大突破；对产品和流程加以完善；从而改进企业绩效。只有SAS在综合的企业智能平台 内提供一流的数据整合、存储、分析和商业智能应用。自1976年以来，SAS一直向全球客户提供"" THE POWER TO KNOW(R) ""。 , 客户统计数字  ,  , 业务范围覆盖的国家  , SAS的客户遍及全球134个国家。 , 全球客户总数  , 全球约60,000个企业、政府和大学都是SAS客户。 , SAS主要客户：  , 在2011年《财富》全球500强企业前100名企业中，有90家是SAS客户 , 财务统计数字  ,  , 全球销售收入  , 2012年销售收入：28.7亿美元 , 用于研发的再投资  , 2012年研发投资：占销售收入的25% , 员工统计数字  ,  , 全球员工数量  , 总共有员工13,000名 , 按地理区域细分  , o    美国：6,409  ,      全球总部（北卡罗来纳州卡莉） 4,920  , o    加拿大：298  , o    拉丁美洲：388  , o    欧洲、中东和非洲：3,571  , o    亚太地区：2,035 , 其它统计数字  ,  , o    公司成立年份：1976  , o    SAS是全球最大的私人软件公司（预打包软件）。  , o    SAS在全球设有400多个办事处。  , o    SAS在全球拥有800多家合作伙伴 ,  , -- ,  , ",1494473910,"发信人: sas3608 (sas), 信区: Intern ", 标  题: 【实习】【SAS】解决方案部署 实习生 
"发信人: redhathr (红帽HR), 信区: Intern , 标  题: 【实习】【红帽软件】Linux内核存储测试实习生 , 发信站: 水木社区 (Thu May 11 11:00:08 2017), 站内 ,  , Linux Kernel Storage Internship ,              , 简历发送至lshi@redhat.com   , 姓名+学校+工作时间+应聘职位   , 工作地点：海淀区--知春里     ,              , 职位要求： ,              , 对于Linux基础知识比较了解，熟练使用Linux命令; , 有一定脚本经验（Shell或Bash)，开发过自动化脚本; , 了解一定存储相关知识或对存储感兴趣，比如SSD，RAID/mdadm, multipath, SAN（Plus); , 了解一定Kernel知识或对kernel感兴趣(Plus). ,              , 素质要求： , > 本科及以上计算机相关专业学生； , > 有良好沟通表达能力，学习能力强； , > 具备良好的英语读写能力； , > 一周可以保证至少出勤3天，持续6个月以上者方可投递    , -- ,  , ",1494471608,"发信人: redhathr (红帽HR), 信区: Intern ", 标  题: 【实习】【红帽软件】Linux内核存储测试实习生 
"发信人: redhathr (红帽HR), 信区: Intern , 标  题: 【实习】【红帽软件】Linux相关研发实习生 , 发信站: 水木社区 (Thu May 11 10:59:41 2017), 站内 ,  , 软件工程师 - Linux相关研发（实习生） ,              , 简历发送至lshi@redhat.com , 姓名+学校+工作时间+应聘职位 , 工作地点：海淀区--知春里   ,              , 主要工作内容： , 参与到软件开发过程，需求分析，软件设计，测试，维护等。 , 系统学习红帽企业版Linux操作系统。 , 培养团队协作能力及语言沟通能力 ,              , 职位要求： , 一年以上软件开发经验（包含实习岗位） , 熟练使用一种以上编程语言或脚本语言，C/C++/Java/Python/Shell , 有Linux或Unix系统管理或开发经验优先 , 参与且有贡献于开源项目者优先 , 大学本科或本科以上学历 , 英语读写流利       , -- ,  , ",1494471581,"发信人: redhathr (红帽HR), 信区: Intern ", 标  题: 【实习】【红帽软件】Linux相关研发实习生 
"发信人: redhathr (红帽HR), 信区: Intern , 标  题: 【实习】【红帽软件】Java开发实习生 , 发信站: 水木社区 (Thu May 11 10:59:23 2017), 站内 ,  , 简历发送至lshi@redhat.com , 姓名+学校+工作时间+应聘职位 , 工作地点：海淀区--知春里 ,                                                                                                                                  , Red Hat JBoss Development team are looking for Software Engineering Interns to join  us in Beijing, China. In this role, you will work alongside some of the brightest engineers in open source to create innovative tools, and you'll design, code, and test technical solutions. We'll need you to have the basic knowledge of Java EE technologies and enjoy solving complex problems.     , Primary Job Responsibilities   , Design,develop and test new feature for project new release , Work with team to find solution to resolve various issue , Work with team to reproduce issues and verify the fix in jboss project , Develop tool to automate test and release procedure , Communicate the task status with team member   , Required Skills , Experience with Java and Java EE is a big plus , Knowledge of open source tools like Maven ,Ant,Eclipse,Git , Be able to work under Linux  or  Fedora . , Ability to quick learn and conduct research for new technology , Good written and verbal English communication skills are a big plus , Knowledge of shell script or Python is a plus , Knowledge of JBoss ecosystems, e.g. JBoss EAP or WildFly is a plus   , -- ,  , ",1494471563,"发信人: redhathr (红帽HR), 信区: Intern ", 标  题: 【实习】【红帽软件】Java开发实习生 
"发信人: campus51 (51campus), 信区: Intern , 标  题: 祖龙招聘清华专场5月11日18:30东主楼10区500 , 发信站: 水木社区 (Mon Apr 24 16:35:41 2017), 站内 ,  , 梦在手，跟我走！ , 祖龙娱乐2018校园招聘---实习生招募现已启动！ , 这一次，带你换个姿势玩转校招！ , 不论你是代码狂魔，还是骨灰级玩家，都有机会提前收获正式offer！ , 爱游戏的2018届实力派小鲜肉看过来， , 这里有： , 顶尖的制作团队、雄厚的技术实力； , 丰厚的薪酬待遇、完善的福利体系； , 优美的工作环境、颜值爆表的同事； , 但这里： , 唯独就差一个你！ , 一个爱玩游戏的你！ , 一个有团队合作能力和激情奋发的你！ , 加入我们！一起匠心创造快乐！ ,  , 欲了解祖龙娱乐2018校园招聘--实习生招募具体信息，欢迎同学们关注： , 1、校招官网：campus.zulong.com , 2、官方微信：查找公众账号“祖龙娱乐人才中心”，添加好友。 ,  , 一、公司介绍 ,  , 祖龙娱乐的前身是中国成立最早、在全球范围内拥有几十款成功游戏产品经验的顶级游戏工作室——“祖龙工作室”，1997年成立至今已经有二十年的辉煌发展历程。2014年9月，祖龙工作室为更好地专注于游戏本身的开发，正式成立 “祖龙娱乐”，同时经营重心正式转向手游领域的产品研发和全球化发行业务。 ,  , 祖龙娱乐多年来致力于研发、运营游戏精品，公司始终秉承着在全球游戏领域持续精耕细作的“匠心”理念，以精益求精的态度打造出众多在中国、甚至全球范围内广为玩家传颂的游戏作品。期待热爱游戏的你加入祖龙娱乐！ ,  , 成功产品：《六龙争霸3D》、《青丘狐传说》、《御剑情缘》、《蜀山缥缈录》、《梦幻诛仙手游》、《权力与荣耀》、《神魔大陆》手游版等大作不仅在中国大陆、港澳台范围内大获成功，多款项目在韩国、东南亚、欧美、俄罗斯等更广泛的全球市场也都陆续上线、并取得了良好口碑和傲人成绩。 ,  , 二、招募职位   ,  , 职位名称：C++游戏开发工程师 , 岗位职责： , 负责大型游戏项目的客户端/服务器程序设计和开发。 , 任职资格： , 1、计算机及相关专业，本科以上学历，喜爱游戏； , 2、精通C／C++，深入理解各种数据结构和算法； , 3、基础扎实，深入理解网络编程和Linux系统； , 4、具有较强的学习能力、解决问题能力、创新能力和逻辑思维能力； , 5、具有良好的团队合作精神，积极主动，能承受高强度工作压力。 , 6、熟悉或精通计算机图形学优先考虑。 ,  , 职位名称：Java游戏开发工程师 , 岗位职责： , 负责游戏Java服务器端程序设计和开发。 , 任职资格： , 1、计算机及相关专业，本科以上学历，喜爱游戏； , 2、精通JAVA开发语言，精通Socket网络开发、具备有良好的程序编码能力； , 3、精通SQL语言、MySql开发；  , 4、拥有大数据量数据库开发经验或具备优化服务器性能、处理多人在线并发的服务器承载能力等核心问题的经验优先； , 5、学习能力强，对新技术有浓厚兴趣。 ,  , 职位名称：游戏引擎开发工程师 , 岗位职责： , 负责开发及优化3D游戏引擎，并对渲染相关技术进行前瞻性研究。 , 任职资格： , 1、计算机、数学等理工相关专业，本科及以上学历，英语技术资料读写能力强； , 2、扎实的C++语言基础，熟悉win32的开发环境； , 3、熟练掌握3D图形学和相关数学； , 4、熟练掌握数据结构和算法，良好的数学、物理、计算机及操作系统知识； , 5、有良好的分析和解决问题能力，逻辑思维清晰严谨； , 6、在图形引擎、动画、特效、物理碰撞方面有设计经验优先考虑。 ,  , 职位名称：游戏策划师 （数值/系统/任务/关卡） , 岗位职责： , 负责游戏策划工作的执行，包括：游戏各级设定的完成、各类文档撰写、维护等；游戏素材制作、游戏技术实现、游戏测试等方面的指导、配合、协调工作等。 , 任职资格： , 1、本科及以上学历； , 2、酷爱游戏，5年以上游戏经历； , 3、富有激情、想象力及创造力； , 4、或拥有扎实的数学基础，具备数学、统计学、概率论等相关知识； , 5、或拥有扎实的文字功底，熟悉中外历史、文化，尤其神话、魔幻体系等。 ,  , 三、校招流程及说明 ,  , 网申—现场笔试—面试—录用 ,  , 流程说明： , （一）、关于网申 , 1、面向群体：2018届应届毕业生； , 2、每位同学最多可以申请2个职位，我们会优先考虑第一志愿的职位； , 3、简历投递方式： , PC端：登陆campus.zulong.com , 移动端：关注微信账号【祖龙娱乐人才中心】  ,  , （二）、关于笔试 , 1、笔试形式：现场笔试； , 2、通知方式：各批次的笔试通知，将在笔面试前1天以电话和邮件的形式发送给大家，请注意接听电话和查阅邮件； , 3、参与笔试的同学须保证个人信息真实有效，并确保答题过程完全由本人独立完成。如不符合规定或被发现有任何作弊或欺诈行为，我们将取消面试资格。 ,  , （三）、关于面试 , 1、面试时间：将在笔试后的一周内以电话和邮件的形式发送给大家，请及时查收； , 2、请面试时携带纸质版个人简历。 ,  , （四）、关于Offer , 1、对于优秀的人才我们永远欢迎，请不用担心名额限制； , 2、待面试流程结束后，我们会在2周内向面试通过的同学发放offer，请耐心等待。 ,  , 四、招募行程 ,  , 祖龙高校开放日（现场笔试） , 时间：5月9日（周二）14:00-17:30   , 祖龙娱乐公司（地址：北京市和平里东街11号航星科技园8号楼5层） ,  , 清华技术交流会（现场笔试） , 时间：5月11日（周四）18:30-21:00    , 地点：清华大学 （本部）东主楼10区500 ,   , #王牌对王牌# 游戏大咖和你聊聊游戏那点事儿； ,  , #欢乐游戏人# 祖龙openday老司机等你来撩； ,  , 豪华嘉宾阵容，资深技术分享，就问你约不约！ ,  , 欲了解详细信息及在线投递简历，请登录祖龙娱乐2018校园招聘网站： , , , 祖龙娱乐，寻找爱游戏的你！ , 加入我们，成就下一款精品游戏！ , 祖龙娱乐since1997 ,  , -- , ",1493022941,"发信人: campus51 (51campus), 信区: Intern ", 标  题: 祖龙招聘清华专场5月11日18:30东主楼10区500 
"发信人: yqn07 (youqiongnan), 信区: Intern , 标  题: 美团点评人力资源部实习生人贩帖 , 发信站: 水木社区 (Thu May 11 10:34:19 2017), 站内 ,  , 岗位名称：人力资源（校园招聘）实习生 , 工作地点：北京市朝阳区望京东路4号美团点评总部 ,  , 岗位要求： , 1、    2018年及2018年以后毕业的在校生； , 2、    可每周实习4天及以上，实习期3个月及以上； , 3、    有学生社团或学生会工作经验优先； , 4、    有高校活动举办经验优先； , 5、    对对招聘工作充满热情、有相关实习经历者优先，脑洞大，喜欢新鲜事物。 ,  , 岗位职责： , 1、    协助校园招聘项目（高校宣讲会，校园赛事，企业参观等）的落地执行； , 2、    协助进行校企关系的建立及维护； , 3、    负责面试的安排、协调及接待工作； , 4、    协助招聘系统的信息维护和数据分析； , 5、    高校信息的收集及汇总； , 6、    协助上级主管完成组内其他工作事项。 ,  , 投递方式： , 1、邮件标题：【人力资源实习生】-学校-专业-姓名； , 2、附上个人电子版简历； , 3、发送至：zhangkun11@meituan.com ,  , 公司介绍： ,     美团点评公司是全球领先的一站式生活服务平台，为超过6亿消费者和和超过450万的优质商户提供一个连接线上线下的电子商务网络。 ,     秉承让每个人吃得更好，活的更好的使命，美团点评的业务覆盖了超过200个丰富品类和2800个城区县网络，在餐饮、外卖、酒店旅游、丽人、家庭、休闲娱乐等领域具有领先的市场地位。 ,     美团点评不断用科技和创新赋能于传统产业，深刻地影响和改变了广大用户的生活习惯。截止2016年底，美团点评年度活跃买家超过2.4亿。 , 2015年底，美团点评完成当时中国互联网私募融资规模最大的30亿美元融资，公司估值超过180亿美元。 ,  , About Meituan-Dianping ,     Meituan-Dianping is a world leading online-to-offline (O2O) local life service platform, connecting more than 600 million consumers and 4.5 million local merchants through a comprehensive array of e-commerce services and products.  , The Company's platform aims to raise dining experience and improve standards of living through its dominant leadership in more than 200 service and product categories, including dining, on-demand delivery, hotel & travel, beauty, family & kids, and leisure in more than 2,800 cities and counties nationwide.  , Utilizing technology and innovative products, Meituan-Dianping continues to enhance traditional business operations and transform consumers' daily user behavior. As of the end of 2016, Meituan-Dianping annual active buyers reached over 240 million people. ,  ,  , -- ,  , ",1494470059,"发信人: yqn07 (youqiongnan), 信区: Intern ", 标  题: 美团点评人力资源部实习生人贩帖 
"发信人: redhathr (红帽HR), 信区: Intern , 标  题: 【实习】【红帽软件】虚拟化测试开发实习生 , 发信站: 水木社区 (Thu May 11 10:57:56 2017), 站内 ,  , 简历投递邮箱lshi@redhat.com                                                                                                 , 格式为：实习生 应聘岗位 姓名 学校 专业 每周实习天数 持续月数       , 虚拟化测试实习生                                                     , 岗位职责：                             , -Virt虚拟化测试实习生： , 参与kvm测试工作，参与GitHub项目，负责执行、集成和性能测试     , 参与开源自动测试框架autotest 和 avocado 的新功能开发和测试用开发   , 详情请参考：, , 素质要求：                                             , -喜欢开源，喜欢Linux，有相关测试经验或项目经历更好                   , -熟悉测试理论，算法和数据结构基本功扎实，熟悉C/C++，Shell, Python, Perl等其中一种脚本优先，有编程大赛经验优先                                                   , -逻辑思维、问题发现与解决能力较强，注重不断学习与团队合作             , -英语读写和表达较熟练                                                               , -每周至少3天，至少6个月    , -- ,  , ",1494471476,"发信人: redhathr (红帽HR), 信区: Intern ", 标  题: 【实习】【红帽软件】虚拟化测试开发实习生 
"发信人: ithacadream (ValarMorghulis), 信区: Intern , 标  题: [正式or实习]【阿凡题】诚聘IT技术支持[北京-五道口] , 发信站: 水木社区 (Wed May 10 20:39:26 2017), 站内 ,  , , ,  , 公司内各操作系统(Windows,Mac)日常维护修理，常用办公软件安装，邮箱客户端熟练配置等； ,  , 公司内打印机安装维护，指纹机管理； ,  , 办公网路由器交换机，电话交换机，无线AP基本配置管理； ,  , 员工内部账号管理； ,  , 公司内部IT资产管理； ,  , 帮助员工远程解决一些电脑问题； ,  ,  ,  , , ,  , 不限学历专业，但需要懂计算机及IT的基本知识； ,  , 熟悉交换机、路由器等网络设备的设置，熟悉PC、打印机、投影仪等IT相关设备的维护； ,  , 良好的编写操作文档能力，不断优化流程，提高解决问题效率； ,  , 吃苦耐劳，良好的服务意识； ,  ,  , , ,  , 北京 - 海淀区 - 五道口  ,  , 官网: , ,  , 简历投递: ops@lejent.com ,  , -- ,  , ",1494419966,"发信人: ithacadream (ValarMorghulis), 信区: Intern ", 标  题: [正式or实习]【阿凡题】诚聘IT技术支持[北京-五道口] 
"发信人: xzh1 (xzh), 信区: Intern , 标  题: 【百度诚聘】互联网大数据开发测试工程师（北京） , 发信站: 水木社区 (Thu May 11 10:26:14 2017), 站内 ,  , 岗位职责：                         , -负责互联网大数据方向相关产品的质量保证工作  , -参与需求分析、系统设计、代码评审、并提出改进意见  , -设计、开发测试工具或自动化解决方案，提升测试效率和效果  , -设计与执行测试用例，跟踪定位产品软件中的缺陷问题  ,     , 岗位要求：                         , -正规高校计算机或相关专业本科（含）以上学历                        , -2年以上开发相关经验，熟悉数据结构、算法                                                          , -熟练掌握Unix/Linux下的C/C++编程  , -至少精通一门脚本语言，Python、Perl、shell等                           , -高度的质量意识  , -快速学习能力，乐于解决挑战性问题                             , -积极主动的工作态度，良好的团队合作精神和高度的责任心  ,                                , 具有以下经验者优先：  , -有平台方面测试经验的优先  , -有网络相关程序测试经验、分布式程序测试经验的优先  , -对互联网数据有相关研究，对数据测试、数据评估有相关经验优先  , -对机器学习，统计分析有经验者优先。  , -从事过大数据量分析类产品的开发和测试工作者优先                        ,                                ,     , 有意者请发简历至：yangyanhong@baidu.com  ,    , -- ,  , ",1494469574,"发信人: xzh1 (xzh), 信区: Intern ", 标  题: 【百度诚聘】互联网大数据开发测试工程师（北京） 
